,Unnamed: 0,text,label
2535,2535,"Es mentira que el agua se vaya a privatizar: Conagua
El organismo gubernamental explica la estrategia para garantizar el abasto de agua en el país.
La Comisión Nacional del Agua (Conagua) afirmó que las reservas de agua por decreto aseguran que el agua disponible en las cuencas sea para las futuras generaciones y para el cuidado del medio ambiente.
En un comunicado, aseguró que cualquier interpretación contraria a los diez Decretos de Reserva de agua publicados el pasado *NUMBER* de junio en el Diario Oficial de la Federación ""solo busca desorientar y mal informar a la población"".
Destacó que en esos decretos claramente se expresa el destino medio ambiental y de uso público urbano que garantiza el consumo humano de *NUMBER* millones de habitantes en una proyección a *NUMBER* años.
Explicó que con estos decretos, *NUMBER* de las *NUMBER* cuencas del país habrán de preservar sus ecosistemas en las condiciones que hoy conocemos, gracias a que se garantiza el escurrimiento de agua en los ríos para tal fin, ya que el principal motor de la captación de agua son estos ecosistemas.
Se prevé que la reserva de agua pueda ayudar a amortiguar también el cambio climático, pues se conservarán lugares emblemáticos que no hay en ningún otro lugar del planeta, como la Selva Lacandona en Chiapas y no se afectan derechos y concesiones de otros usuarios, ya que versa sobre el agua disponible.
Con esto y con diversas medidas, destacó la Conagua, México supera en *NUMBER* por ciento las recomendaciones internacionales en cuanto al volumen de agua asociado a caudal ecológico, colocando al país entre naciones previsoras ambientalmente.
Los decretos mencionados son resultado de un largo proceso donde participaron diferentes actores sociales, representados en los Consejos de Cuenca para poder hacer uso de la disponibilidad de agua ya existente en las cuencas involucradas y destinarla exclusivamente para la población y preservación del medio ambiente.",0
2391,2391,"México investiga al ex presidente Salinas por el crimen de Colosio
El procurador general de México, Jorge Madrazo Cuéllar, a medio camino entre ministro de Interior y de Justicia, afirmó el viernes en una reunión con diputados que el ex presidente Carlos Salinas está siendo investigado en relación con el asesinato en *NUMBER*, bajo su mandato, del candidato presidencial Luis Donaldo Colosio. En medio del alud de rumores en que se ha convertido el caso, es la primera vez que la máxima autoridad de la Procuraduría General de la República (PGR) confirma públicamente que el polémico ex presidente, hoy autoexiliado en Irlanda, se encuentra bajo la lupa de la policía. El nombre de Salinas aparece en una de las *NUMBER* líneas de investigación que maneja la PGR.",0
1057,1057,"¿Nos lo acaba de enviar nuestro informático: A los correos electrónicos esta llegando una citación a interrogatorio con logo de Ministerio del Interior, con número de expediente y todo. Al igual que también está llegando un correo de la Dian, con logo de ",0
1959,1959,"Difundir URGENTE, RIESGO DE MUERTE. El Ministerio de Salud a través de la (Agencia Nacional de Vigilancia Sanitaria) suspendió la distribución, manipulación, comercialización denominada FENILPROPALAMINA. La medida fue tomada después de que, (FDA), de Esta",0
2743,2743,"Científicos del CCH Vallejo elaboran teoría sobre Stephen Hawking.
Triste la noticia de que el físico Stephen Hawking había dejado este mundo, a la edad de *NUMBER* años. La mente mas brillante de los últimos tiempos dejó el plano terrenal para comprobar por si mismo, si Dios existe o no.
La comunidad científica se ha unido a la pena que embarga una pérdida como la del profesor Hawking, quien fue un dedicado estudioso del tiempo, del espacio, destacando sus teorías sobre los agujeros negros.
Alumnos del CCH Plantel Vallejo, han informado que de acuerdo a sus cálculos, el doctor Stephen Hawking no murió, sino que está atrapado en un agujero negro que se formó como resultado de la conexión de partículas subatómicas que fueron expulsadas al estallar una estrella en la nebulosa de Andrómeda.
Según las leyes de la física cuántica, las partículas subatómicas se pueden relacionar entre ellas a distancia de manera instantánea o a velocidades superiores a la de la luz. De hecho, existen modelos que explican esta relación a partir de señales que se propagan a velocidades supralumínicas.
El profesor Hawking se encontraba justo en el espacio interdimensional que cubrió dicha explosión, que no pudo ser en ningún momento observada por el ojo humano, pero si, con los instrumentos de medición que se tienen en ese H. Plantel del Colegio de Ciencias y Humanidades.
Dicen los investigadores, que el proceso que vivió Hawking al momento de ser absorbido por ese agujero negro, fue como caer en un sueño muy profundo. Ya se ha iniciado la colecta correspondiente afuera del plantel en cuestión, para que puedan crear un acelerador de partículas que detecte la energía de Hawking para que una vez que coincidan las magnitudes de masa y energía en ambas dimensiones, y las partículas que conforman su cerebro estén a la aceleración correcta, puedan traer de vuelta a uno de los científicos más afamados de nuestros tiempos. Esperan que el boteo del Teletón no les impida reunir la cantidad que necesitan para construir dicho acelerador de partículas, que sería el primero en la historia de la humanidad y orgullosamente construido y diseñado por mexicanos.
Mientras tanto, descanse en paz Stephen Hawking.",1
1924,1924,DIRECTO | ÚLTIMA HORA: Mercadona prohibe ILEGALMENTE a sus trabajadores el derecho a huelga. La empresa ha amenazado con DESPIDOS ILEGALES a todo aquel que de soporte a la misma. El derecho a huelga no se puede prohibir. ¡¡NO COMPREU A MERCADONA!!!,0
1649,1649,Muere joven brasileño por masturbarse 42 veces seguidas Madre sospechaba lo compulsivo que era el adolescente y dijo que lo hacía cada hora 😈 Por Diario Extra Una tragedia ha conmocionado a los residentes de Rubiataba en el interior de Goiás en Brasil do,0
2207,2207,"Alertan de riesgo de contraer ETS por depilación genital
El vello púbico cumple una función protectora que es mantener el Ph adecuado de la piel, lo que permite que no se desarrollen microorganismos bacterianos, recordó la la dermatóloga, Rosario García Salazar. La tendencia a depilar el área genital por motivos estéticos y de higiene ha aumentado en jóvenes entre los *NUMBER* y *NUMBER* años de edad, sin embargo, dicha práctica podría incrementar el riesgo de contraer Enfermedades De Transmisión Sexual (ETS), alertó la dermatóloga, Rosario García Salazar. La integrante de la Fundación Mexicana para la Dermatología (FMD), comentó que la depilación del área púbica consiste en eliminar de forma total o parcial el vello de las zonas íntimas (femeninas o masculinas).
Sin embargo, dijo que el vello púbico cumple una función protectora que es mantener el Ph adecuado de la piel, lo que permite que no se desarrollen microorganismos bacterianos, además de que cubre el área de la fricción con las prendas.
La especialista en piel explicó que dicha depilación altera la barrera cutánea, lo que ocasiona pequeños traumatismos sobre la piel y predispone a contraer microorganismos que infecten el área. En un comunicado de la agencia Comunicación más contenido, añadió que incluso se estima que el *NUMBER* por ciento de las mujeres que se depilan han experimentado al menos una complicación de salud.
García Salazar alertó que el riesgo de contraer las ETS por dicha práctica se ha incrementado, debido a que los cortes o folículos abiertos aumentan la posibilidad de transmisión de infecciones como condilomas (verrugas o papilomas), así como irritación o algún tipo de reacción alérgica.
A su vez, el especialista dermato-oncología José Manuel Díaz González señaló que las afectaciones más frecuentes son irritación, abrasión de la zona, cortes o dermatitis. Pero afirmó que sólo el cuatro por ciento de las mujeres y hombres que se depilan acuden al médico por una complicación relacionada con la depilación, ya sea que se realice con cera, rastrillo, con láser o arrancando el vello.
""La piel de la zona íntima es muy delicada y ante ello se deben tomar las medidas y cuidados necesarios para evitar complicaciones. Además, los familiares deben procurar brindar información sobre educación sexual a sus hijos, en especial sobre los riesgos de prácticas como la depilación genital y llevarlos con un especialista ante cualquier signo de molestia"", aconsejó el especialista.
Por su parte, la Fundación Mexicana para la Dermatología recomendó realizar la depilación genital en establecimientos con estándares altos de higiene y calidad, además de dar seguimiento con especialistas en dermatología para asesoría sobre el cuidado de la piel posterior a la depilación.",0
1587,1587,"Las redes le juegan una mala pasada al tuitero Bernat Castro. Castro, que además ejerce como asesor de Twitter del diputado de ERC Gabriel Rufián, ha visto en las últimas horas como salían a la luz una serie de tuits firmados por él en 2013 en los que, en",0
496,496,"La Comunidad de Madrid tumbó en 2017 de manera contundente las Normas Subsidiarias de Planeamiento de Galapagar, que modificaban ""las condiciones generales de edificación y de usos y alineaciones en suelo urbano"" y que habían sido aprobadas un año antes p",1
1041,1041,‼INDIGNANTE‼ Las primeras Leyes aprobadas con la pinza PODEMOS-PSOE en el Congreso aumentan el sueldo a los presos. Ahora ganan el 46% más que un jubilado. ¡¡¡DIFUNDIDLO !!!,0
2371,2371,"PRI compró *NUMBER* mil credenciales de elector en Edomex, denuncia PAN ante la Fepade
El Partido Acción Nacional (PAN) presentó una denuncia ante la Fiscalía Especializada para la Atención de Delitos Electorales (Fepade) por la compra de *NUMBER* mil credenciales de elector en municipios del estado de México, entre ellos Atlacomulco.
El dirigente del blanquiazul, Ricardo Anaya, explicó que el PRI, mediante organizaciones como la Central Campesina Independiente (CCI), entregó beneficios a más de *NUMBER* mil personas a cambio de su credencial para votar. Entre los bienes distribuidos se encuentra material de vivienda, calentadores solares, kits de herramienta, paquetes de pollo, verduras y carne, fertilizantes orgánicos y vales para el subsidio de diésel, entre otros.
Anaya exigió al PRI que juegue limpio y deje de lucrar con la pobreza y la necesidad de la gente, al explicar que la denuncia contra quien resulte responsable incluye una grabación del *NUMBER* de marzo en la que se escucha a la secretaria general del CCI, la ex diputada priísta Maricruz Morales, afirmar que el dinero para comprar estos apoyos lo proporcionó el Presidente de la República.
Acompañado de integrantes de la dirigencia nacional y del estado de México, el político queretano dijo que condicionar beneficios sociales a cambio del voto es inmoral y constituye un delito. Por ello, pidió a la Fepade que ponga toda la atención en esta carpeta de investigación y se consigne cuanto antes a los responsables. Estimó que esta estrategia no le va a funcionar al PRI, pues ocho de cada *NUMBER* mexiquenses quieren un cambio.
Según el artículo *NUMBER* de la Ley General de Delitos Electorales, se impondrán de *NUMBER* a *NUMBER* días multa y hasta nueve años de prisión al servidor público que destine, utilice o permita el uso ilegal de fondos, bienes o servicios a su disposición en apoyo o perjuicio de un precandidato, partido político, coalición, agrupación política o candidato.
Sobre el señalamiento del PRI pidiendo que los dejen trabajar en el estado de México, Ricardo Anaya puntualizó que sí los deja trabajar, pero no les va a permitir robar, ni que lucren ni abusen con la necesidad de la gente.",0
